Date,Time,BrianansAirAvgWind,BrianansAirTempAvg,BrianansAirTempMax,BrianansAirTempMin,BrianansPrecipTotal,BrianansWindDir,BriananswindMax,QuarryAirAvgWind,QuarryAirTempAvg,QuarryAirTempMax,QuarryAirTempMin,QuarryPrecipTotal,QuarryWindDir,QuarrywindMax,SignalsAirAvgWind,SignalsAirTempAvg,SignalsAirTempMax,SignalsAirTempMin,SignalsPrecipTotal,SignalsWindDir,SignalswindMax,StornowayRainDaily,StornowayTempDailyMax,StornowayTempDailyMin,StornowayWindDailyDirDeg,StornowayWindDailyDirRads,StornowayWindDailyMax,StornowayWindDailySpd
30/05/2004,24.41068,1.98,11.16,13.19,9.81,0,178.1,9.18,1.95,11.23,13.16,9.87,0,131.3,7.19,1.98,12.03,13.59,10.43,0,180.7,9.02,2.4,18,9.3,170.9504199,2.983647686,16,5.458333333
31/05/2004,24.41342,1.23,10.44,12.83,8.98,0,85.3,4.541,1.6,11.64,14.49,9.44,0,109,5.455,1.85,12.08,14.23,10.33,0,106.4,6.533,0,17.5,8.9,35.07548103,0.612182631,12,4.083333333
01/06/2004,24.41615,1.64,11.13,13.42,9.31,0,350.6,9.18,2.69,11.28,12.73,9.49,0,341.3,11.24,3.15,12.18,14.16,10.69,0.197,350.9,10.22,21.2,15.1,10.7,-5.298114321,-0.092469539,19,5.916666667
02/06/2004,24.41889,2.88,10.73,13.36,9.01,8.44,194.1,14.73,3.16,10.99,13.03,9.37,8.4,125.5,14.08,2.98,11.94,14.19,10.53,8.47,204.5,17.12,1.4,15.3,8.6,-118.1421548,-2.061969587,20,7.75
03/06/2004,24.42163,4.18,10.77,11.98,9.54,2.211,79.3,14.73,3.46,11.15,11.86,10.01,3.8,257.5,14.63,4.09,12.18,12.82,10.99,3.152,279.1,16.04,10.2,15.4,9.8,-133.3146277,-2.326779195,32,16.41666667
04/06/2004,24.42437,2.61,10.31,12.11,9.37,0.402,89.6,13,3.53,10.63,12.47,9.81,0.8,68.11,17.9,3.19,11.71,13.62,10.9,0.591,316,18.69,0.8,12.5,10.1,-96.85281926,-1.690400586,27,12.58823529
05/06/2004,24.42710,2.12,10.72,11.52,9.93,5.427,99.4,8.82,2.04,11.3,12.3,10.19,7.8,257,10.06,2.43,12.26,12.85,11.52,7.88,83.7,13.75,5.6,15.2,10.5,-135.4574262,-2.364178084,24,9
06/06/2004,24.42984,3.79,10.37,11.88,8.94,0.603,151.4,13.13,3.25,10.67,11.5,9.31,1.2,269.5,13.88,4,11.71,12.55,10.32,1.182,181.5,14.67,4.2,14.2,10.1,NA,NA,NA,NA
07/06/2004,24.43258,1.87,10.94,13.39,9.38,0.402,87,9.73,1.8,11.01,12.8,10.01,0,16.84,12.71,2,12.25,14.83,10.9,0.394,303.2,10.22,0.2,14.7,9.9,NA,NA,NA,NA
08/06/2004,24.43532,3.39,11.18,12.68,9.94,0.201,69.51,8.95,2.66,11.74,14,10.34,0.4,96.8,10.06,2.39,12.76,15.46,11.46,0.197,235.8,10.03,0,16.2,9.5,NA,NA,NA,NA
09/06/2004,24.43806,3.62,11.55,12.84,10.66,3.417,194.8,14.11,2.6,11.86,12.57,11.03,3.4,111.5,13.65,2.59,12.84,13.66,12.02,3.546,191.9,11.53,4.8,18.1,11.3,NA,NA,NA,NA
10/06/2004,24.44079,4.85,11.86,13.93,10.62,4.422,200.5,13.1,3.76,12.16,13.9,10.96,4.4,133.1,18.49,2.84,13.09,14.09,11.98,3.94,196.7,12.32,12.2,16.1,11.7,NA,NA,NA,NA
11/06/2004,24.44353,1.83,11.73,14,10.53,2.01,42.05,10.26,2.95,11.88,13.5,11,3.4,359.6,13.59,3.27,13.12,15.23,12.02,3.152,351.4,13.33,11.8,15.3,11.1,NA,NA,NA,NA
12/06/2004,24.44627,2.9,11.92,13.47,10.76,0.201,185.1,11.99,2.92,12.18,13.59,11.03,0.2,67.02,15.84,2.43,13.15,14.13,12.06,0.197,261.6,8.33,0.4,16.2,11.1,-94.29221501,-1.645709611,21,8.166666667
13/06/2004,24.44901,3.62,11.78,12.28,11.45,3.015,94.5,13.88,3.59,12.37,12.7,12.06,4.8,251.9,15.88,4.62,13.26,13.62,12.92,3.743,43.35,16.24,1.2,17.1,11.7,-137.7376658,-2.403975772,36,17.79166667
14/06/2004,24.45175,3.64,11.7,12.18,10.82,4.02,50.71,15.84,3.59,12.37,12.9,11.33,6.4,336.8,22.38,4.94,13.3,13.72,12.45,5.516,326.9,20.35,8.6,15.1,13.1,-111.6852345,-1.949275068,36,19.54166667
15/06/2004,24.45448,1.62,11.09,12.94,9.77,0.201,187.2,12.12,2.63,11.23,13.07,9.89,0.4,35.5,14.6,2.77,12.43,14.76,11.15,0.394,332.5,11.24,1.8,13.8,10.4,-65.2551047,-1.138916431,27,13
16/06/2004,24.45722,3.38,10.66,11.75,9.21,8.44,162.6,12.22,2.8,10.98,11.9,9.44,11.2,124.1,13.82,3.36,12.03,13.02,10.66,8.47,197.6,15.81,27.2,13.2,9.5,-169.5612145,-2.959401477,26,9.75
17/06/2004,24.45996,2.5,10.22,11.22,7.65,3.417,9.84,12.48,3.26,10.49,11.73,8.34,3.2,349.9,13.07,3.65,11.55,12.59,9.36,3.152,331.8,16.92,2.4,13,9.2,-3.421662925,-0.059719284,22,9.625
18/06/2004,24.46270,3.13,8.54,11.05,6.924,5.628,24.87,16.07,3.12,8.81,10.68,7.23,4.2,126.5,13.85,3.49,9.84,11.45,8.48,6.895,9.57,15.19,1.6,12.4,6.1,-2.955175286,-0.051577539,26,12
19/06/2004,24.46543,2.81,9.07,11.58,6.692,1.206,4.107,12.41,4.19,8.96,10.36,7.1,1.2,326.5,14.9,4.1,10.07,11.45,8.28,0.985,261.9,16.14,5.2,10.2,7.2,-21.6640881,-0.378109667,32,16.33333333
20/06/2004,24.46817,3.26,8.76,10.1,7.65,2.211,34.79,12.18,2.7,9.01,10.14,7.97,2,133.5,11.17,3.49,10.13,11.16,9.02,2.561,8.79,15.94,2.8,12.7,7.6,-1.55E-14,-2.70E-16,24,13.29166667
21/06/2004,24.47091,2.15,9.57,11.88,7.92,1.608,35,7.81,1.83,9.84,11.63,8.3,2,37.73,9.15,1.97,10.88,13.46,9.39,1.97,353.3,9.51,1.6,14.3,7.9,NA,NA,18,8.5
22/06/2004,24.47365,2.32,10.42,12.34,8.81,0,54.05,11.37,1.97,10.69,12.46,9.04,0.2,66.76,11.76,1.96,11.7,14.03,9.56,0,228.6,12.22,0,14.2,6.1,27.0259341,0.471691533,20,8.125
23/06/2004,24.47639,3.73,10.58,11.42,9.77,0,18.07,15.48,3.33,10.81,11.4,10.07,0,208.2,15.16,3.71,11.91,12.52,11.2,0.394,290.6,14.67,0,13.3,10.7,NA,NA,27,NA
24/06/2004,24.47912,2.66,10.52,12.15,8.02,0.402,20.75,8.75,2.68,10.84,12.7,9.04,0.2,42.46,11.47,2.43,11.84,13.29,10.13,0.591,309.7,10.16,0,13.4,10.2,17.24657766,0.301009565,26,15.75
25/06/2004,24.48186,1.91,11.39,14.15,7.72,0.201,154.9,7.02,2.56,11.4,13.82,8.57,0,139.3,7.97,2.47,12.19,14.46,8.25,0.197,183.7,8.04,0,14.8,5.7,NA,NA,16,6.875
26/06/2004,24.48460,5.33,11.17,11.99,10.17,2.211,98,16.3,6.3,11.35,12,10.44,4.8,122.3,16.86,6.7,12.43,13.16,11.57,6.107,167.6,16.4,11.2,16.6,9.8,NA,NA,26,15
27/06/2004,24.48734,4.43,11.63,13.54,10.07,1.005,153.7,14.9,3.61,11.91,13.3,10.6,1.4,171.7,16.33,3.28,12.96,14.39,11.4,1.379,218.6,15.45,0.8,17.8,11.5,-165.5185026,-2.888842843,23,11.375
28/06/2004,24.49008,3.95,11.41,13.11,9.83,2.01,180.4,14.73,3.3,11.64,13.23,10.39,2.2,152.3,14.86,3.43,12.62,13.56,11.49,1.773,189.8,14.31,0,16,7.7,-78.86261048,-1.37641221,25,11.125
29/06/2004,24.49281,5.6,11.56,12.38,10.56,10.65,198.7,16.66,4.64,11.98,12.73,11.13,8.4,156,15.88,4.35,12.96,13.66,12.19,9.26,195.4,19.44,8.8,13.9,11,NA,NA,NA,NA
30/06/2004,24.49555,3.33,11.62,13.93,10.09,1.407,144.8,10.98,3,11.84,13.3,10.46,2.4,221.1,14.83,2.89,12.93,14.36,11.55,1.576,180.5,13.39,11.6,16.3,11.8,-139.3273237,-2.431720537,28,11.83333333
01/07/2004,24.49829,4.97,11.14,13.01,9.8,2.211,201.9,12.54,4.1,11.43,13.2,10.26,1.8,145.1,14.05,3.24,12.41,13.59,11.22,1.97,203.6,10.85,0,15.5,10.3,-171.2956039,-2.989672282,25,11.125
02/07/2004,24.50103,2.69,11.54,12.99,10.2,2.01,82,8.69,2.74,11.91,13.38,10.43,2.8,127.7,7.68,3.05,13,14.79,11.63,2.758,176,8.59,0.8,16.5,10.7,134.9848025,2.355929244,19,9.166666667
03/07/2004,24.50376,2.54,11.07,13.73,9.34,2.211,27.22,9.47,2.24,11.16,12.89,9.73,2.4,66.71,9.93,2.42,12.4,15.33,10.71,2.561,27.48,11.66,2.4,15,10.9,1.989110853,0.034716534,19,9.916666667
04/07/2004,24.50650,1.63,10.96,13.67,8.28,1.005,18.11,9.64,2.87,10.96,13.1,8.7,0.8,9.36,12.54,2.96,12.19,14.73,9.86,1.182,346.8,11.14,2.2,14.1,9.2,-36.20075634,-0.63182239,20,9.208333333
05/07/2004,24.50924,1.42,11.42,13.76,10.3,5.226,51.43,7.02,2.07,11.53,13.27,10.7,2.4,322,11.11,2,12.7,15.33,11.49,2.561,337.3,7.55,37,14.4,8.2,-139.6653421,-2.437620071,19,5.791666667
06/07/2004,24.51198,1.06,11.6,14.48,9.64,1.608,88.7,4.867,1.37,11.72,13.42,10.31,0.6,67.93,4.835,1.2,12.73,14.76,10.56,0.394,356.8,3.822,3.2,13.5,7,25.12008921,0.438428265,15,5.958333333
07/07/2004,24.51472,2.56,11.39,13.49,9.44,0,45.94,6.599,2,11.66,13.43,9.34,0,63.1,7.61,1.72,12.53,14.83,9.32,0,357.8,8.07,0,14.6,6.4,22.26233929,0.38855112,18,8.958333333
08/07/2004,24.51745,1.37,11.91,13.92,8.95,0,34.49,5.945,1.76,12.21,13.99,9.87,0.2,9.07,6.011,1.46,12.88,15.72,9.96,0,25.17,5.325,0,15.1,6.3,6.224691281,0.108641358,16,6.5
09/07/2004,24.52019,0.91,12,14.65,10.07,0,60.62,2.744,1.36,12.37,14.55,10.44,0,30.44,5.325,1.09,13.22,16.2,10.06,0,53.4,4.377,0,14.3,7.9,12.47526673,0.217734479,16,7.875
10/07/2004,24.52293,1.35,11.68,12.64,10.56,0.201,27.11,5.586,1.36,12.06,13.34,11,0.2,10.37,5.031,1.13,13.06,13.96,12.09,0.197,10.51,4.639,0,13.6,10.3,2.142440881,0.037392647,19,7.708333333
11/07/2004,24.52567,1.89,11.71,13.92,9.54,1.608,338.3,8.53,2.76,11.9,13.62,10.43,1.2,337,11.92,2.61,13.05,15.1,11.46,0.985,321.1,14.99,0.8,14.7,9.8,-20.50619997,-0.357900706,15,5.166666667
12/07/2004,24.52841,1.72,11.83,14.19,10.3,0,359.9,9.15,2.64,12.13,14,10.89,0,357.6,10.65,2.79,13.15,15.63,11.2,0,341.3,13.03,1.2,15.9,11,-43.02569654,-0.750940068,22,11.08333333
13/07/2004,24.53114,3.04,12,14.28,10.46,3.618,181.2,12.54,3.03,12.36,14.22,11.24,4.4,175.2,12.12,2.68,13.1,14.43,10.96,3.94,215.7,15.03,0.8,17,10.6,-124.5733191,-2.174214578,21,9.25
14/07/2004,24.53388,2.81,12.15,13.66,10.88,0.804,53.34,10.58,3.51,12.48,14.2,11.39,2.2,310.3,16.4,3.33,13.56,14.79,12.52,1.97,330.4,13.82,0.4,16.4,11,-97.8567306,-1.707922144,31,14.16666667
15/07/2004,24.53662,2.13,11.61,13.51,10.36,1.407,130.5,8.49,1.98,12.05,14.1,10.76,2.6,259.4,11.3,2.37,13.03,14.86,11.68,1.773,214.7,10.36,3.6,16.3,9.4,-119.7535649,-2.090093998,26,10.04166667
16/07/2004,24.53936,4.07,12.19,13.7,9.8,1.005,178.2,13.75,3.37,12.48,14.13,10.43,0.4,98.1,17.12,3.42,13.44,14.56,11.29,1.182,199,11.24,7.2,15.8,10.3,-163.3422605,-2.850860254,26,10.33333333
17/07/2004,24.54209,5.1,11.95,13.8,10.16,4.221,182.2,14.67,4.41,12.26,13.69,10.99,4,114.7,17.54,3.41,13.3,14.86,11.85,3.743,207.5,15.97,14.8,16.1,11.4,-172.5207292,-3.011054753,30,14.08333333
18/07/2004,24.54483,3.25,11.54,12.94,10.09,6.03,97.1,13.2,2.66,11.92,13.44,10.63,5.8,236.3,14.67,3.32,12.94,14.19,11.55,2.955,317.9,16.17,4.8,16,10.3,-140.0129715,-2.443687348,27,13.75
19/07/2004,24.54757,2.23,11.85,13.63,10.03,4.221,180.9,10.03,1.86,12.25,14.06,10.66,5.8,226.8,8.72,2.11,13.03,14.93,10.13,4.137,260.8,11.24,4,16.3,10.7,-150.4492213,-2.625834269,22,9.916666667
20/07/2004,24.55031,3.65,11.93,13.27,10.47,11.06,89.9,15.22,3.26,12.35,13.84,10.51,16.4,116.2,14.41,3.17,13.11,14.69,9.96,17.53,166.2,16.37,12.4,17.4,9.1,121.1157534,2.113868674,20,5.833333333
21/07/2004,24.55305,5.53,12.73,14.45,11.72,0.603,200.3,15.58,4.63,13.16,15.29,12.13,0.4,145.4,14.31,4.06,14.05,15.23,13.39,0.788,201.7,16.5,2.8,17.5,13.3,177.9612643,3.106010003,25,12.08333333
22/07/2004,24.55578,6.13,12.61,14.1,11.12,0.402,191.7,17.57,5.73,12.93,14.41,11.6,0.4,152.8,18.03,6.32,13.89,14.86,12.75,0.197,186.4,21.49,3.2,17.5,11.3,161.6676398,2.821632609,31,11.29166667
23/07/2004,24.55852,5.22,12.09,13.47,10.82,1.005,117.2,17.22,4.28,12.5,13.67,11.1,1.6,206.4,19.93,4.35,13.55,14.66,12.42,1.182,239.7,21.66,5.8,16.8,11.8,-151.2152285,-2.639203617,35,17.45833333
24/07/2004,24.56126,3.55,11.34,12.94,10.06,2.613,69.59,13.75,3.8,11.6,12.3,10.56,3,299.7,20.97,3.73,12.7,13.86,11.53,2.955,346.9,18.85,8.6,15.3,11.2,NA,NA,34,NA
25/07/2004,24.56400,1.36,11.94,14.35,9.73,0,32.11,5.978,1.99,11.96,13.62,10.44,0,341.4,8.92,2.07,13.01,15.77,10.69,0,346.3,7.02,0.4,15.9,7.4,-86.13340905,-1.503311584,19,8.833333333
26/07/2004,24.56674,1.66,12.13,13.34,10.56,0.402,139.9,7.87,1.99,12.6,14.87,10.86,0.8,228.6,9.44,1.59,13.56,15.67,11.69,0.394,252.5,6.958,0,15.7,11.4,-139.2859134,-2.43099779,18,7.291666667
27/07/2004,24.56947,1.92,12.49,13.14,11.42,0.603,153.5,6.501,1.74,12.99,13.7,11.96,3.2,180.1,7.61,1.68,13.88,14.43,12.95,NA,220.2,6.239,0,17.3,13.7,-144.8101012,-2.527413056,16,8.625
28/07/2004,24.57221,1.95,13.04,14.08,12.01,2.01,167.8,7.74,2.07,13.43,14.29,12.47,4,130,7.64,1.96,14.43,15.83,13.36,NA,193.9,8.13,0.8,18.2,13.3,145.1952182,2.534134616,14,6.708333333
29/07/2004,24.57495,4.12,13.03,14.04,11.52,4.422,180.8,17.08,3.63,13.38,14.13,12.13,4.6,149.9,14.6,4.95,14.34,15.1,12.99,NA,185.7,17.64,1.6,18.3,13.1,-179.8057869,-3.138202995,24,9.041666667
30/07/2004,24.57769,3.53,12.97,14.72,11.28,0,193.3,9.47,2.99,13.21,14.69,11.63,0,143.4,12.38,2.34,14.87,18.54244,13.16867,0.394,207.8,11.34,0,17.4,12.3,-166.8183025,-2.911528632,17,6.791666667
31/07/2004,24.58042,4.18,13.59,15.48,12.44,0,205.1,9.54,3.41,13.67,15.39,12.67,0,137.9,10.81,2.34,15.1,16.55244,14.13867,0,204.1,9.05,0,18.1,11.8,-169.4925117,-2.958202387,17,6.083333333
01/08/2004,24.58316,2.91,14.01,15.97,12.41,0.804,149.6,14.01,2.61,14.27,15.96,12.53,0.6,129.9,9.77,2.53,15.15,16.80244,13.66867,0.591,182.7,14.67,0,20.7,8.1,93.3999331,1.630136354,13,4.291666667
02/08/2004,24.58590,3.22,15.19,16.8,13.7,4.02,126.8,17.97,2.8,15.47,17.06,14,4.4,121.9,13.92,2.19,15.84,16.93245,14.50867,4.728,187.5,15.84,0,24.5,14.5,122.8883707,2.14480668,16,6.208333333
03/08/2004,24.58864,1.86,13.38,15.42,11.42,6.432,295.4,10.71,2.6,13.67,15.93,12.1,8.2,346.9,9.31,2.98,14.17,16.07244,12.46867,7.68,7.26,11.5,6.8,18.6,15.1,NA,NA,NA,NA
04/08/2004,24.59138,3.18,12.87,14.75,10.36,0,29.81,11.43,2.45,13.16,15.06,11.43,0,49.45,12.41,2.29,13.97,15.5459,12.63586,0,349.8,11.37,0.4,15.7,13.2,13.257162,0.231381126,20,11.5
05/08/2004,24.59411,2.03,14.21,16.01,12.68,0.201,69.59,9.34,2.5,14.47,16.49,12.9,0.2,99.2,9.77,2.21,15.16,16.95591,13.68586,0.197,172.4,9.8,0,20.1,12.4,73.86853426,1.289249137,19,6.875
06/08/2004,24.59685,2.83,13.63,14.96,12.38,5.829,180.3,13.16,2.68,13.9,14.86,12.7,5.8,167.1,11.37,2.76,14.49,15.4459,12.85586,5.91,202.3,13.2,0.4,18.2,14,-173.0817008,-3.020845554,30,10.04166667
07/08/2004,24.59959,2.29,13.57,14.95,11.78,0.201,88.6,7.32,3.12,14.19,17.13,12.33,0.4,111.8,11.2,2.95,14.76,16.9859,12.81586,0,162.6,12.12,0,18.5,12.8,79.72422972,1.391450302,16,6.166666667
08/08/2004,24.60233,5.31,16.84,19.25,14.6,6.432,60.49,11.73,6.7,19.57,23.05,15.46,7.6,100.6,21,6.06,19.72,23.28591,16.70586,8.86,158.3,20.87,0,23.2,13,92.48657521,1.614195251,32,16.04166667
09/08/2004,24.60507,1.77,14.65,15.91,13.86,10.45,73.5,9.6,1.78,14.98,16.57,14.3,8.8,95.2,7.38,1.42,15.85,17.0559,15.12586,9.06,144.9,7.32,6.8,20.5,16,101.2825339,1.767713691,30,13.75
10/08/2004,24.60780,2.9,15.92,17.93,14.6,8.44,47.43,11.14,2.56,16.75,18.6,15.23,10.2,52.49,11.63,2.34,17.11,18.6559,15.39586,10.64,35.62,11.96,5.2,22.8,16,79.4100859,1.385967458,32,11.58333333
11/08/2004,24.61054,5.88,16.56,18.49,14.89,1.608,46.82,15.68,3.33,17.05,19.53,15.62,2.4,63.06,16.1,3.86,18.63,20.49891,17.01062,2.364,345.1,16.4,0.8,18,15.6,61.07251754,1.065916514,30,12.08333333
12/08/2004,24.61328,5.97,14.73,16.08,13.67,1.206,23.33,17.35,3.1,14.81,16.76,13.93,1.4,113.3,16.3,3.73,16.24,18.1989,15.07062,1.379,333.4,12.67,0.4,17,14.4,46.25935847,0.807378115,26,16.08333333
13/08/2004,24.61602,5.63,13.63,15.32,12.41,0,40.76,13.65,3.85,13.98,16,12.8,0,53.28,13.13,3.39,15.17,16.2589,13.76062,0.197,21.05,12.97,0.4,15.4,13.5,47.08401181,0.821771031,31,17.91666667
14/08/2004,24.61875,2.24,14.27,16.4,11.95,0,55.08,11.24,2.11,14.52,16.37,12.33,0,77.6,10.29,1.78,15.02,16.8789,13.56062,0,147.2,9.41,0,18,11.1,63.64378827,1.110793654,25,7.416666667
15/08/2004,24.62149,1.78,14.96,16.57,13.94,0.402,190.1,5.945,1.7,15.09,16.13,14.06,0.6,131.2,6.827,1.23,15.34,16.2589,14.50062,0.591,202.8,4.802,44,18.1,11.5,-138.9312598,-2.424807918,16,4.25
16/08/2004,24.62423,1.63,14.2,15.51,12.44,3.819,116,6.011,1.57,14.37,15.69,12.87,11,122.1,4.933,1.52,14.77,16.1189,12.79062,4.728,181.2,6.109,19.6,16,12.9,49.94997096,0.871791455,13,5.333333333
17/08/2004,24.62697,2.84,14.45,16.01,12.84,0,64.37,10.36,2.22,14.5,16.13,13.1,0,99.5,14.28,2.17,14.32,16.0389,12.53062,0,177.8,9.96,3.2,17,13.7,65.55698102,1.144185166,28,13.29166667
18/08/2004,24.62971,7.91,13.18,14.43,11.59,7.04,52.89,23.29,5.71,13.33,14.2,12.03,11.2,203,24.14,5.35,12.86,13.63304,11.55706,7.49,238.1,21.89,16,15.1,12.9,NA,NA,45,NA
19/08/2004,24.63244,6.14,11.91,13.17,10.63,0.402,35.3,22.05,6.19,12.16,12.97,10.86,0.4,111.5,25.28,5.95,12.44,13.23304,11.29706,0,316.9,24.6,18,13.7,11.5,15.44944353,0.269643657,43,25.875
20/08/2004,24.63518,2.28,11.71,14.89,9.8,0.804,16.56,12.74,3.23,11.83,13.73,10.16,0.6,267.2,15.55,3.23,12.38,13.80304,10.82706,0.394,208.3,14.31,1.2,14.9,9,-23.65464286,-0.412851401,26,12.66666667
21/08/2004,24.63792,1.38,11.76,14.71,7.75,2.613,230.9,7.35,1.75,11.92,14.29,8.97,3.8,301.9,8.92,1.58,12.29,15.41304,9.597056,2.561,342.3,9.28,2,15,6.2,-56.21189578,-0.98108266,18,6.916666667
22/08/2004,24.64066,3.36,12.54,13.99,10.7,0,96.9,10.52,2.87,13.03,14.89,10.88,0.4,147.7,13.16,2.64,13.4,15.44304,9.897056,0,197,10.29,0,16.8,7.2,108.2082555,1.888590336,18,6.666666667
23/08/2004,24.64339,4.45,13.16,14.7,11.25,1.407,54.93,10.68,3.13,13.58,14.77,11.63,3,58.76,12.64,3.17,14.83,16.24304,12.85706,2.955,334.5,11.37,1.2,15.4,11.7,97.0855902,1.694463205,25,14.58333333
24/08/2004,24.64613,2.37,13.49,14.91,12.61,0.201,46.02,9.08,2.03,13.91,15.19,13.07,0,69.39,6.925,1.98,15.26,16.58304,14.39706,0,1.23,7.81,0,17.5,13.5,78.06218565,1.362442161,24,14.20833333
25/08/2004,24.64887,2.82,13.08,14.95,11.98,0.402,29.9,9.44,2.59,13.33,16.59,12.27,1,256,10.98,2.36,13.53,15.50784,11.57408,0.788,329.6,8.1,0,15.1,9.2,34.07996952,0.594807677,24,12.125
26/08/2004,24.65161,4.76,12.35,13.37,11.19,26.33,128.2,16.14,4.37,12.78,13.8,11.63,29.4,146.6,25.55,4.32,13.1,14.23784,12.38408,27.97,250.9,20.94,31.6,14.5,8.1,-150.4357209,-2.625598643,39,12.83333333
27/08/2004,24.65435,3.33,12.21,14.23,10.96,1.206,348.5,16.89,6.21,12.45,13.76,11.36,1.8,33.96,26.88,5.51,12.99,14.50784,12.38408,0.985,341,21.85,9.6,14.9,10.6,-80.35140783,-1.402396625,48,23.66666667
28/08/2004,24.65708,4.28,11.71,13.14,10.46,3.417,120.1,16.92,3.51,12.1,13.34,10.99,6,320.9,18.82,3.97,12.69,14.30784,11.88408,4.531,258.6,16.37,3.2,15.6,10.1,-124.2817917,-2.169126466,31,12.54166667
29/08/2004,24.65982,3.68,11.69,13.54,9,13.27,19.85,17.41,5.51,12,13.1,9.53,14,344.9,23,5.77,12.87,14.27784,10.65408,14.58,307,24.5,21,14.4,9.9,-104.8117165,-1.829309547,31,14.875
30/08/2004,24.66256,2.31,11.71,14.1,9.21,0.402,349.5,13.33,3.81,12.01,13.67,10.17,0.2,333.6,20.94,3.68,12.79,14.60784,10.15408,0.197,300.4,20.94,1.8,15.2,8.3,-23.63237241,-0.412462709,26,13.75
31/08/2004,24.66530,3.59,12.04,13.24,9.44,0,214.4,10.09,3.07,12.35,13.34,9.81,0,169.5,10.16,2.21,13.01,14.47784,9.354081,0,219.1,9.31,0,15.3,6,-143.6508213,-2.507179805,16,6.5
01/09/2004,24.66804,4.2,12.48,13.14,10.92,8.84,204.9,11.4,3.57,12.88,13.54,11.5,10.6,163,11.04,3.3,14.12,14.54905,12.75548,9.46,201.8,12.38,0.2,15.4,12.4,167.9159526,2.930686239,23,8.291666667
02/09/2004,24.67077,5.45,12.34,14.07,10.47,0.402,187.4,15.52,4.49,12.7,14.19,11.1,0.6,128.4,15.58,3.86,13.75,16.18905,12.06548,0.394,221.6,17.02,9.8,15.7,11.5,-160.3033825,-2.797821827,28,13.375
03/09/2004,24.67351,6.64,12.82,13.77,11.48,16.08,194.2,22.15,5.38,13.32,14.36,11.86,15.4,133.2,21.17,4.24,14.34,15.04905,13.15548,13.2,209.1,20.06,14.8,15.7,12.6,-172.0965509,-3.003651445,41,20.95833333
04/09/2004,24.67625,3.15,12.74,13.44,11.85,1.005,164.6,12.02,2.57,13.15,13.86,12.4,2.6,292.1,13.1,2.65,14.06,14.44905,13.55548,1.379,194.3,11.69,2.4,15.5,13.3,-147.7083737,-2.577997455,28,10.91666667
05/09/2004,24.67899,2.24,12.56,14.46,9.97,0.201,109,8.82,2.47,12.92,14.55,11.24,0,261.7,11.24,2.13,13.31,15.01905,10.62548,0.197,346.9,10.94,0.4,18.1,8.9,-114.329383,-1.995424165,18,7.583333333
06/09/2004,24.68172,2.3,12.04,13.92,9.84,0,26.37,5.063,2.1,12.37,14.72,10.6,0,22.41,6.435,1.98,12.47,14.57905,10.38548,0,44.5,6.86,0,15,6,0.471480205,0.008228882,15,5.958333333
07/09/2004,24.68446,1.01,13.48,15.77,11.49,0,21.13,4.149,1.36,13.73,15.99,11.74,0,43.15,5.194,1.32,12.7,14.61905,10.38548,0,80.8,5.913,0.4,17.7,7.5,-28.22637836,-0.492643238,11,4.416666667
08/09/2004,24.68720,2.6,13.74,15.81,12.32,0.804,209.2,9.02,2.17,14.08,15.96,12.2,0,164.9,8,1.99,13.62,15.57437,11.4354,0.197,213.9,9.87,0,19,7.9,-170.6686486,-2.978729848,14,4.833333333
09/09/2004,24.68994,3.05,13.86,15.81,11.78,0.201,206.2,9.34,2.04,14.08,16.06,12.53,0,141,11.83,1.91,13.99,15.74437,11.1954,0.197,212.1,9.57,0,19.6,10.7,-164.0952387,-2.864002202,25,8.333333333
10/09/2004,24.69268,2.4,13.49,15.21,11.62,0.201,48.07,6.697,2.28,14.08,16.49,11.86,0,59.73,8.26,2.12,13.86,15.93437,11.1654,0,58.17,8,0,16.5,7.6,5.360903959,0.093565425,15,5.5
11/09/2004,24.69541,2.32,12.82,13.97,10.43,9.25,41.21,18.06,3.55,13.16,14.17,10.96,10,76.2,27.73,3.22,13.68,14.80437,11.8354,9.26,81,23.36,7.4,16,10,-153.8643394,-2.685439324,27,9.25
12/09/2004,24.69815,5.08,11.7,13.41,9.3,3.216,160.3,17.8,4.5,12.04,13.67,9.69,3,139.3,25.45,4.68,12.97,14.70437,10.9854,2.561,211.9,19.18,10,14.9,10.9,-127.9932587,-2.233903784,37,17
13/09/2004,24.70089,3.63,10.95,12.94,8.18,2.01,132.4,11.07,3.19,11.22,13.3,9.04,0.8,137.7,11.99,3.19,12.26,13.93437,10.2954,1.773,200,14.99,3,14.7,8.5,-148.2695463,-2.587791763,25,9.25
14/09/2004,24.70363,3.19,9.9,11.24,8.62,9.85,14.48,18.16,5.08,10.23,11.38,8.9,13,269.2,30.35,5.01,11.7,13.18437,10.4954,12.61,202.4,20.02,9.8,14,5.1,-25.78428486,-0.450020666,39,16.66666667
15/09/2004,24.70637,3.02,10.4,12.94,8.22,4.623,193.1,20.45,3.66,10.7,13.07,9.11,4.2,125.4,18.1,4.48,10.99,12.74952,9.221349,5.122,202.1,20.19,4.6,13.4,5.7,-66.19398838,-1.155303042,27,9.25
